Date,NtaCode,Thefts,TransitOfPeople,MarketTurnover
2020-01-22,BK60,2.0,7910,7514.61
2020-01-23,BK60,0.0,6483,12966.2
2020-01-24,BK60,1.0,42166,59033.71
2020-01-25,BK60,0.0,22753,45506.71
2020-01-26,BK60,2.0,7734,7347.82
2020-01-27,BK60,1.0,49975,69965.04
2020-01-28,BK60,2.0,7876,7482.29
2020-01-29,BK60,0.0,21517,43035.9
2020-01-30,BK60,1.0,52150,73010.06
2020-01-31,BK60,0.0,23159,46319.07
2020-01-01,MN31,2.0,8031,7629.87
2020-01-02,MN31,0.0,4459,8918.1
2020-01-03,MN31,3.0,3008,2707.96
2020-01-04,MN31,1.0,18406,25768.95
2020-01-05,MN31,1.0,15816,22142.98
2020-01-06,MN31,2.0,8066,7662.96
2020-01-07,MN31,1.0,18281,25593.77
2020-01-08,MN31,1.0,15070,21098.5
2020-01-09,MN31,0.0,2200,4400.91
2020-01-10,MN31,0.0,1736,3473.36
2020-01-11,MN31,1.0,15502,21702.91
2020-01-12,MN31,1.0,18225,25515.12
2020-01-13,MN31,0.0,7753,15506.23
2020-01-14,MN31,0.0,7503,15006.86
2020-01-15,MN31,0.0,7426,14852.07
2020-01-16,MN31,0.0,6879,13759.36
2020-01-17,MN31,2.0,7945,7548.01
2020-01-18,MN31,1.0,16746,23445.46
2020-01-19,MN31,5.0,3012,2711.44
2020-01-20,MN31,2.0,7435,7064.01
2020-01-21,MN31,1.0,14993,20991.59
2020-01-22,MN31,1.0,17075,23906.02
2020-01-23,MN31,1.0,17737,24831.85
2020-01-24,MN31,1.0,17151,24011.58
2020-01-25,MN31,1.0,18562,25986.97
2020-01-26,MN31,0.0,2371,4743.79
2020-01-27,MN31,2.0,7443,7071.74
2020-01-28,MN31,0.0,2975,5951.83
2020-01-29,MN31,0.0,6426,12853.25
2020-01-30,MN31,1.0,16858,23601.34
2020-01-31,MN31,0.0,1395,2790.68
2020-01-01,QN31,0.0,3295,6590.33
2020-01-02,QN31,0.0,2878,5757.37
2020-01-03,QN31,2.0,5164,4905.8
2020-01-04,QN31,0.0,4164,8329.08
2020-01-05,QN31,0.0,4750,9500.91
2020-01-06,QN31,1.0,11461,16046.32
2020-01-07,QN31,0.0,4074,8149.08
2020-01-08,QN31,0.0,5470,10940.28
2020-01-09,QN31,0.0,4389,8779.11
2020-01-10,QN31,1.0,9879,13831.39
2020-01-11,QN31,1.0,11810,16534.79
2020-01-12,QN31,0.0,2669,5339.98
2020-01-13,QN31,1.0,9968,13956.34
2020-01-14,QN31,0.0,4214,8428.42
2020-01-15,QN31,1.0,9111,12756.33
2020-01-16,QN31,3.0,4028,3625.35
2020-01-17,QN31,1.0,10215,14301.32
2020-01-18,QN31,1.0,9114,12760.1
2020-01-19,QN31,1.0,10217,14303.94
2020-01-20,QN31,0.0,4620,9240.1
2020-01-21,QN31,2.0,5441,5169.47
2020-01-22,QN31,1.0,11255,15757.28
2020-01-23,QN31,1.0,9000,12601.15
2020-01-24,QN31,1.0,10810,15135.1
2020-01-25,QN31,0.0,1491,2983.55
2020-01-26,QN31,0.0,1051,2102.61
2020-01-27,QN31,1.0,10495,14693.66
2020-01-28,QN31,0.0,1029,2059.58
2020-01-29,QN31,0.0,5358,10717.79
2020-01-30,QN31,1.0,10114,14160.74
2020-01-31,QN31,0.0,2698,5397.45
2020-01-01,QN98,0.0,7195,14390.12
2020-01-02,QN98,0.0,12717,25434.84
2020-01-03,QN98,2.0,3929,3733.25
2020-01-04,QN98,0.0,3995,7991.12
2020-01-05,QN98,0.0,7482,14965.73
2020-01-06,QN98,0.0,11313,22627.17
2020-01-07,QN98,1.0,28400,39761.01
2020-01-08,QN98,0.0,3858,7716.22
2020-01-09,QN98,0.0,11206,22413.69
2020-01-10,QN98,1.0,30250,42351.21
2020-01-11,QN98,0.0,12196,24392.71
2020-01-12,QN98,0.0,8545,17091.32
2020-01-13,QN98,0.0,8197,16394.8
2020-01-14,QN98,1.0,23825,33355.66
2020-01-15,QN98,0.0,7546,15093.48
2020-01-16,QN98,0.0,11339,22679.8
2020-01-17,QN98,2.0,4009,3809.22
2020-01-18,QN98,0.0,3405,6810.18
2020-01-19,QN98,0.0,9352,18705.11
2020-01-20,QN98,0.0,13368,26737.25
2020-01-21,QN98,1.0,23989,33585.38
2020-01-22,QN98,0.0,12468,24936.34
2020-01-23,QN98,0.0,4240,8481.11
2020-01-24,QN98,1.0,28463,39849.07
2020-01-25,QN98,0.0,10420,20840.57
2020-01-26,QN98,0.0,5189,10378.89
2020-01-27,QN98,0.0,5425,10851.59
2020-01-28,QN98,0.0,10783,21567.16
2020-01-29,QN98,0.0,13386,26773.62
2020-01-30,QN98,0.0,7276,14553.3
2020-01-31,QN98,0.0,4656,9313.88
2020-01-01,QN53,0.0,4375,8750.62
2020-01-02,QN53,0.0,3942,7884.42
2020-01-03,QN53,1.0,13563,18988.3
2020-01-04,QN53,2.0,5519,5243.96
2020-01-05,QN53,1.0,12718,17806.12
2020-01-06,QN53,0.0,3390,6781.9
2020-01-07,QN53,0.0,3438,6876.38
2020-01-08,QN53,2.0,6075,5771.47
2020-01-09,QN53,0.0,1684,3368.85
2020-01-10,QN53,1.0,13082,18314.93
2020-01-11,QN53,0.0,2953,5906.59
2020-01-12,QN53,1.0,12502,17503.92
2020-01-13,QN53,1.0,11755,16457.42
2020-01-14,QN53,0.0,5496,10992.9
2020-01-15,QN53,1.0,11776,16486.72
2020-01-16,QN53,1.0,12379,17331.67
2020-01-17,QN53,0.0,4705,9410.71
2020-01-18,QN53,0.0,2500,5000.17
2020-01-19,QN53,0.0,3727,7454.58
2020-01-20,QN53,0.0,4269,8539.32
2020-01-21,QN53,0.0,2908,5816.18
2020-01-22,QN53,2.0,6086,5782.21
2020-01-23,QN53,0.0,3698,7396.35
2020-01-24,QN53,0.0,5543,11087.97
2020-01-25,QN53,0.0,3358,6717.07
2020-01-26,QN53,1.0,11468,16055.68
2020-01-27,QN53,1.0,12809,17932.92
2020-01-28,QN53,0.0,2711,5423.34
2020-01-29,QN53,2.0,5812,5521.49
2020-01-30,QN53,1.0,11969,16757.9
2020-01-31,QN53,0.0,1265,2530.26
2020-01-01,QN49,0.0,4088,8177.87
2020-01-02,QN49,0.0,2718,5436.3
2020-01-03,QN49,0.0,2556,5112.66
2020-01-04,QN49,1.0,10091,14128.48
2020-01-05,QN49,0.0,2255,4511.45
2020-01-06,QN49,0.0,4655,9311.18
2020-01-07,QN49,1.0,9582,13415.81
2020-01-08,QN49,2.0,4091,3887.19
2020-01-09,QN49,2.0,4249,4037.48
2020-01-10,QN49,1.0,7759,10863.91
2020-01-11,QN49,0.0,2675,5350.09
2020-01-12,QN49,0.0,3162,6325.66
2020-01-13,QN49,3.0,3263,2937.26
2020-01-14,QN49,2.0,4236,4024.8
2020-01-15,QN49,0.0,1570,3141.79
2020-01-16,QN49,0.0,3361,6723.05
2020-01-17,QN49,0.0,3865,7730.52
2020-01-18,QN49,1.0,8751,12251.7
2020-01-19,QN49,0.0,2160,4321.23
2020-01-20,QN49,1.0,8781,12293.55
2020-01-21,QN49,2.0,4333,4116.66
2020-01-22,QN49,0.0,4329,8659.71
2020-01-23,QN49,2.0,4354,4136.59
2020-01-24,QN49,1.0,7804,10925.94
2020-01-25,QN49,1.0,9158,12821.69
2020-01-26,QN49,1.0,9257,12960.94
2020-01-27,QN49,0.0,3258,6516.72
2020-01-28,QN49,0.0,2145,4291.44
2020-01-29,QN49,0.0,1070,2141.07
2020-01-30,QN49,0.0,1835,3671.04
2020-01-31,QN49,0.0,4288,8576.99
2020-01-01,BK63,0.0,14627,29254.37
2020-01-02,BK63,1.0,34395,48154.08
2020-01-03,BK63,1.0,41898,58658.59
2020-01-04,BK63,1.0,34882,48835.99
2020-01-05,BK63,0.0,8090,16180.53
2020-01-06,BK63,1.0,30343,42481.02
2020-01-07,BK63,0.0,8784,17568.87
2020-01-08,BK63,0.0,17147,34295.45
2020-01-09,BK63,0.0,14523,29046.6
2020-01-10,BK63,0.0,14388,28776.66
2020-01-11,BK63,0.0,9427,18855.3
2020-01-12,BK63,2.0,5948,5650.73
2020-01-13,BK63,1.0,35927,50297.87
2020-01-14,BK63,2.0,5866,5573.09
2020-01-15,BK63,0.0,10461,20923.37
2020-01-16,BK63,2.0,5937,5641.08
2020-01-17,BK63,2.0,5718,5432.58
2020-01-18,BK63,1.0,40314,56440.46
2020-01-19,BK63,0.0,11980,23961.36
2020-01-20,BK63,2.0,5660,5377.35
2020-01-21,BK63,0.0,15361,30723.16
2020-01-22,BK63,0.0,17253,34507.22
2020-01-23,BK63,2.0,6147,5839.66
2020-01-24,BK63,0.0,18027,36055.17
2020-01-25,BK63,2.0,5990,5690.67
2020-01-26,BK63,0.0,4650,9300.8
2020-01-27,BK63,0.0,8889,17779.4
2020-01-28,BK63,1.0,34829,48761.8
2020-01-29,BK63,2.0,5473,5199.58
2020-01-30,BK63,0.0,13333,26667.01
2020-01-31,BK63,1.0,41055,57477.77
2020-01-01,BK82,2.0,7570,7191.72
2020-01-02,BK82,1.0,15798,22118.31
2020-01-03,BK82,2.0,8341,7924.29
2020-01-04,BK82,2.0,7871,7477.8
2020-01-05,BK82,0.0,4919,9839.01
2020-01-06,BK82,1.0,18726,26217.44
2020-01-07,BK82,1.0,18602,26044.18
2020-01-08,BK82,2.0,8371,7952.93
2020-01-09,BK82,1.0,14064,19689.71
2020-01-10,BK82,0.0,8349,16699.76
2020-01-11,BK82,1.0,18662,26127.92
2020-01-12,BK82,0.0,5925,11850.51
2020-01-13,BK82,2.0,8226,7815.44
2020-01-14,BK82,1.0,13963,19548.27
2020-01-15,BK82,0.0,4244,8488.37
2020-01-16,BK82,1.0,14756,20659.35
2020-01-17,BK82,2.0,7524,7148.08
2020-01-18,BK82,1.0,18501,25902.46
2020-01-19,BK82,2.0,7644,7262.22
2020-01-20,BK82,2.0,8321,7905.7
2020-01-21,BK82,0.0,6320,12640.27
2020-01-22,BK82,0.0,3660,7320.03
2020-01-23,BK82,1.0,15813,22138.8
2020-01-24,BK82,0.0,3777,7554.68
2020-01-25,BK82,2.0,7876,7482.41
2020-01-26,BK82,1.0,15384,21538.65
2020-01-27,BK82,0.0,2285,4570.25
2020-01-28,BK82,2.0,7337,6970.24
2020-01-29,BK82,0.0,7433,14866.02
2020-01-30,BK82,1.0,14607,20450.3
2020-01-31,BK82,0.0,2278,4556.03
2020-01-01,BK61,0.0,6396,12793.94
2020-01-02,BK61,0.0,4242,8484.42
2020-01-03,BK61,1.0,34999,48998.87
2020-01-04,BK61,0.0,14026,28053.17
2020-01-05,BK61,0.0,10420,20841.9
2020-01-06,BK61,1.0,31730,44422.71
2020-01-07,BK61,1.0,27553,38574.72
2020-01-08,BK61,0.0,7996,15992.84
2020-01-09,BK61,0.0,3569,7138.36
2020-01-10,BK61,0.0,11139,22279.37
2020-01-11,BK61,0.0,3162,6325.1
2020-01-12,BK61,1.0,33901,47461.81
2020-01-13,BK61,1.0,34456,48238.52
2020-01-14,BK61,2.0,4642,4410.04
2020-01-15,BK61,2.0,4545,4318.24
2020-01-16,BK61,0.0,5730,11460.41
2020-01-17,BK61,1.0,25265,35372.19
2020-01-18,BK61,2.0,4932,4686.18
2020-01-19,BK61,0.0,3756,7513.09
2020-01-20,BK61,0.0,15420,30841.49
2020-01-21,BK61,1.0,25859,36203.52
2020-01-22,BK61,1.0,25625,35875.13
2020-01-23,BK61,2.0,4664,4430.89
2020-01-24,BK61,1.0,25916,36282.65
2020-01-25,BK61,2.0,5079,4825.22
2020-01-26,BK61,2.0,5077,4824.04
2020-01-27,BK61,1.0,29735,41629.45
2020-01-28,BK61,0.0,4021,8043.94
2020-01-29,BK61,0.0,6272,12545.34
2020-01-30,BK61,1.0,32032,44845.3
2020-01-31,BK61,1.0,26642,37299.92
2020-01-01,BK64,2.0,3222,3061.14
2020-01-02,BK64,1.0,19040,26657.31
2020-01-03,BK64,2.0,3209,3049.2
2020-01-04,BK64,1.0,18051,25272.12
2020-01-05,BK64,0.0,4043,8087.55
2020-01-06,BK64,0.0,3403,6806.05
2020-01-07,BK64,2.0,3313,3147.4
2020-01-08,BK64,0.0,4512,9024.35
2020-01-09,BK64,1.0,21696,30374.49
2020-01-10,BK64,1.0,16850,23591.01
2020-01-11,BK64,0.0,3596,7192.73
2020-01-12,BK64,0.0,3669,7338.72
2020-01-13,BK64,0.0,6219,12439.7
2020-01-14,BK64,0.0,8223,16446.48
2020-01-15,BK64,0.0,4785,9570.56
2020-01-16,BK64,0.0,5295,10590.81
2020-01-17,BK64,0.0,8822,17645.63
2020-01-18,BK64,0.0,1930,3861.38
2020-01-19,BK64,1.0,20141,28198.76
2020-01-20,BK64,0.0,4487,8974.36
2020-01-21,BK64,0.0,8510,17021.72
2020-01-22,BK64,0.0,9156,18312.45
2020-01-23,BK64,0.0,5182,10365.63
2020-01-24,BK64,0.0,7050,14100.29
2020-01-25,BK64,1.0,17569,24597.64
2020-01-26,BK64,0.0,9669,19338.82
2020-01-27,BK64,2.0,3114,2959.03
2020-01-28,BK64,0.0,10054,20109.6
2020-01-29,BK64,0.0,5483,10967.91
2020-01-30,BK64,1.0,21189,29665.06
2020-01-31,BK64,0.0,5992,11984.2
2020-01-01,QN56,0.0,7224,14448.58
2020-01-02,QN56,0.0,18038,36076.9
2020-01-03,QN56,0.0,15790,31581.27
2020-01-04,QN56,0.0,9925,19851.23
2020-01-05,QN56,0.0,4856,9712.48
2020-01-06,QN56,0.0,8480,16961.72
2020-01-07,QN56,0.0,4565,9130.34
2020-01-08,QN56,1.0,40422,56591.39
2020-01-09,QN56,2.0,6614,6283.97
2020-01-10,QN56,0.0,15973,31947.74
2020-01-11,QN56,0.0,6619,13238.76
2020-01-12,QN56,1.0,33253,46554.53
2020-01-13,QN56,0.0,14063,28127.74
2020-01-14,QN56,0.0,16664,33328.93
2020-01-15,QN56,1.0,34920,48888.42
2020-01-16,QN56,2.0,6509,6183.56
2020-01-17,QN56,0.0,7162,14325.62
2020-01-18,QN56,0.0,18052,36105.57
2020-01-19,QN56,1.0,33942,47518.82
2020-01-20,QN56,0.0,19506,39012.41
2020-01-21,QN56,0.0,4134,8269.79
2020-01-22,QN56,0.0,9548,19097.54
2020-01-23,QN56,0.0,18974,37949.17
2020-01-24,QN56,0.0,17141,34283.42
2020-01-25,QN56,0.0,18057,36115.76
2020-01-26,QN56,1.0,35791,50108.65
2020-01-27,QN56,2.0,6524,6198.25
2020-01-28,QN56,0.0,16324,32648.99
2020-01-29,QN56,1.0,35051,49071.72
2020-01-30,QN56,0.0,16519,33038.2
2020-01-31,QN56,2.0,6126,5820.64
2020-01-01,QN57,0.0,3901,7803.63
2020-01-02,QN57,0.0,10742,21485.32
2020-01-03,QN57,0.0,6396,12793.67
2020-01-04,QN57,0.0,15655,31310.5
2020-01-05,QN57,0.0,10197,20394.29
2020-01-06,QN57,0.0,4149,8299.01
2020-01-07,QN57,0.0,5730,11460.84
2020-01-08,QN57,0.0,17576,35152.02
2020-01-09,QN57,0.0,18725,37450.97
2020-01-10,QN57,0.0,10548,21097.68
2020-01-11,QN57,2.0,6248,5935.98
2020-01-12,QN57,1.0,36826,51556.64
2020-01-13,QN57,1.0,36148,50608.08
2020-01-14,QN57,2.0,6762,6423.99
2020-01-15,QN57,2.0,7060,6707.5
2020-01-16,QN57,0.0,7626,15253.7
2020-01-17,QN57,2.0,6490,6166.35
2020-01-18,QN57,1.0,34471,48260.15
2020-01-19,QN57,1.0,47482,66475.36
2020-01-20,QN57,0.0,3809,7618.08
2020-01-21,QN57,1.0,41200,57680.14
2020-01-22,QN57,1.0,38376,53727.28
2020-01-23,QN57,1.0,34410,48175.18
2020-01-24,QN57,1.0,39020,54628.15
2020-01-25,QN57,0.0,14365,28731.23
2020-01-26,QN57,1.0,40476,56666.78
2020-01-27,QN57,0.0,20072,40144.04
2020-01-28,QN57,1.0,41301,57822.18
2020-01-29,QN57,0.0,11550,23100.91
2020-01-30,QN57,0.0,16466,32933.12
2020-01-31,QN57,0.0,11757,23515.41
2020-01-01,BK99,0.0,5550,11101.74
2020-01-02,BK99,2.0,7454,7081.46
2020-01-03,BK99,0.0,7599,15199.72
2020-01-04,BK99,2.0,7498,7123.26
2020-01-05,BK99,0.0,1588,3176.71
2020-01-06,BK99,0.0,5641,11282.21
2020-01-07,BK99,1.0,14051,19671.56
2020-01-08,BK99,2.0,8248,7835.93
2020-01-09,BK99,0.0,2393,4787.8
2020-01-10,BK99,1.0,16016,22422.59
2020-01-11,BK99,0.0,6652,13305.78
2020-01-12,BK99,0.0,7376,14753.24
2020-01-13,BK99,2.0,7157,6799.4
2020-01-14,BK99,1.0,16788,23504.46
2020-01-15,BK99,1.0,14851,20792.12
2020-01-16,BK99,0.0,2049,4099.18
2020-01-17,BK99,0.0,3283,6567.2
2020-01-18,BK99,0.0,5027,10055.6
2020-01-19,BK99,1.0,15644,21902.02
2020-01-20,BK99,0.0,7780,15560.22
2020-01-21,BK99,0.0,2270,4540.89
2020-01-22,BK99,0.0,4213,8426.35
2020-01-23,BK99,1.0,18475,25866.16
2020-01-24,BK99,0.0,1416,2832.3
2020-01-25,BK99,2.0,7246,6883.9
2020-01-26,BK99,1.0,18244,25541.68
2020-01-27,BK99,0.0,1558,3117.05
2020-01-28,BK99,0.0,3988,7977.26
2020-01-29,BK99,0.0,1631,3262.35
2020-01-30,BK99,1.0,13479,18871.86
2020-01-31,BK99,0.0,7892,15785.35
2020-01-01,BK93,2.0,6989,6640.0
2020-01-02,BK93,1.0,53036,74250.87
2020-01-03,BK93,1.0,53652,75114.17
2020-01-04,BK93,0.0,22526,45052.71
2020-01-05,BK93,0.0,21715,43431.52
2020-01-06,BK93,0.0,24242,48485.17
2020-01-07,BK93,0.0,22888,45777.51
2020-01-08,BK93,0.0,5404,10808.28
2020-01-09,BK93,0.0,17178,34357.01
2020-01-10,BK93,0.0,4397,8795.41
2020-01-11,BK93,0.0,11254,22508.78
2020-01-12,BK93,0.0,22573,45146.91
2020-01-13,BK93,0.0,16099,32199.55
2020-01-14,BK93,3.0,8981,8083.18
2020-01-15,BK93,1.0,40799,57119.03
2020-01-16,BK93,0.0,16733,33467.42
2020-01-17,BK93,0.0,6130,12260.18
2020-01-18,BK93,2.0,7683,7299.14
2020-01-19,BK93,2.0,7669,7286.25
2020-01-20,BK93,1.0,46389,64945.87
2020-01-21,BK93,2.0,7192,6833.0
2020-01-22,BK93,1.0,42277,59188.52
2020-01-23,BK93,0.0,21783,43567.89
2020-01-24,BK93,0.0,13191,26383.94
2020-01-25,BK93,0.0,11090,22181.82
2020-01-26,BK93,2.0,7637,7255.58
2020-01-27,BK93,2.0,7197,6837.86
2020-01-28,BK93,0.0,12208,24417.48
2020-01-29,BK93,2.0,7197,6837.53
2020-01-30,BK93,2.0,7016,6665.5
2020-01-31,BK93,2.0,7328,6962.17
2020-01-01,QN54,0.0,19131,38262.36
2020-01-02,QN54,0.0,11252,22505.56
2020-01-03,QN54,0.0,11106,22213.18
2020-01-04,QN54,0.0,12716,25432.93
2020-01-05,QN54,1.0,40543,56761.19
2020-01-06,QN54,0.0,7269,14538.72
2020-01-07,QN54,1.0,33067,46294.57
2020-01-08,QN54,0.0,13927,27855.28
2020-01-09,QN54,1.0,37497,52496.37
2020-01-10,QN54,0.0,12857,25715.86
2020-01-11,QN54,2.0,6433,6111.47
2020-01-12,QN54,1.0,34107,47750.57
2020-01-13,QN54,0.0,6445,12890.77
2020-01-14,QN54,0.0,14746,29493.93
2020-01-15,QN54,1.0,42879,60031.63
2020-01-16,QN54,0.0,3623,7247.89
2020-01-17,QN54,0.0,14126,28253.13
2020-01-18,QN54,0.0,15583,31167.26
2020-01-19,QN54,0.0,11615,23231.61
2020-01-20,QN54,2.0,6514,6188.48
2020-01-21,QN54,0.0,18365,36731.31
2020-01-22,QN54,1.0,33373,46723.42
2020-01-23,QN54,0.0,12438,24877.87
2020-01-24,QN54,0.0,11121,22243.29
2020-01-25,QN54,1.0,38211,53495.95
2020-01-26,QN54,2.0,6266,5952.95
2020-01-27,QN54,0.0,15059,30119.61
2020-01-28,QN54,0.0,7064,14129.62
2020-01-29,QN54,2.0,6255,5942.67
2020-01-30,QN54,0.0,16556,33112.97
2020-01-31,QN54,0.0,4379,8759.8
2020-01-01,BK83,0.0,951,1903.46
2020-01-02,BK83,0.0,183,366.96
2020-01-03,BK83,2.0,190,180.94
2020-01-04,BK83,0.0,852,1705.84
2020-01-05,BK83,2.0,203,193.19
2020-01-06,BK83,2.0,177,168.18
2020-01-07,BK83,2.0,201,191.04
2020-01-08,BK83,1.0,1713,2398.66
2020-01-09,BK83,1.0,1545,2163.17
2020-01-10,BK83,1.0,1726,2416.6
2020-01-11,BK83,0.0,866,1733.04
2020-01-12,BK83,2.0,186,176.82
2020-01-13,BK83,2.0,193,184.02
2020-01-14,BK83,1.0,1842,2579.71
2020-01-15,BK83,0.0,197,394.99
2020-01-16,BK83,2.0,188,178.8
2020-01-17,BK83,2.0,190,181.25
2020-01-18,BK83,2.0,190,180.81
2020-01-19,BK83,0.0,343,686.9
2020-01-20,BK83,1.0,1508,2111.65
2020-01-21,BK83,0.0,519,1039.6
2020-01-22,BK83,1.0,1704,2385.7
2020-01-23,BK83,1.0,1654,2316.55
2020-01-24,BK83,1.0,1707,2390.29
2020-01-25,BK83,0.0,712,1425.44
2020-01-26,BK83,0.0,684,1368.58
2020-01-27,BK83,0.0,243,486.59
2020-01-28,BK83,0.0,346,692.28
2020-01-29,BK83,0.0,864,1729.87
2020-01-30,BK83,1.0,1352,1893.63
2020-01-31,BK83,0.0,565,1130.13
2020-01-01,QN61,0.0,1848,3697.23
2020-01-02,QN61,0.0,1295,2591.53
2020-01-03,QN61,0.0,4297,8594.43
2020-01-04,QN61,0.0,1197,2395.37
2020-01-05,QN61,0.0,1990,3980.75
2020-01-06,QN61,0.0,1282,2565.63
2020-01-07,QN61,0.0,1990,3980.94
2020-01-08,QN61,2.0,5054,4801.51
2020-01-09,QN61,0.0,1074,2148.78
2020-01-10,QN61,0.0,3132,6265.28
2020-01-11,QN61,0.0,3302,6605.27
2020-01-12,QN61,2.0,5152,4894.77
2020-01-13,QN61,1.0,11821,16550.02
2020-01-14,QN61,0.0,2733,5466.77
2020-01-15,QN61,1.0,12123,16972.42
2020-01-16,QN61,1.0,11708,16391.74
2020-01-17,QN61,0.0,5107,10215.03
2020-01-18,QN61,0.0,2600,5200.59
2020-01-19,QN61,0.0,3212,6425.48
2020-01-20,QN61,0.0,1171,2343.93
2020-01-21,QN61,0.0,2752,5504.0
2020-01-22,QN61,0.0,1590,3180.63
2020-01-23,QN61,0.0,1475,2951.51
2020-01-24,QN61,0.0,2616,5232.52
2020-01-25,QN61,1.0,9377,13128.54
2020-01-26,QN61,2.0,4676,4442.83
2020-01-27,QN61,1.0,9760,13664.17
2020-01-28,QN61,0.0,3390,6780.78
2020-01-29,QN61,1.0,10848,15187.53
2020-01-30,QN61,1.0,10069,14097.32
2020-01-31,QN61,0.0,3619,7238.84
2020-01-01,QN10,1.0,26293,36811.01
2020-01-02,QN10,2.0,4681,4447.78
2020-01-03,QN10,2.0,4222,4011.1
2020-01-04,QN10,2.0,4874,4631.14
2020-01-05,QN10,2.0,4442,4220.68
2020-01-06,QN10,0.0,4976,9952.68
2020-01-07,QN10,0.0,6971,13943.21
2020-01-08,QN10,1.0,33174,46443.78
2020-01-09,QN10,0.0,14623,29247.35
2020-01-10,QN10,0.0,9048,18096.33
2020-01-11,QN10,2.0,4611,4380.79
2020-01-12,QN10,0.0,9608,19216.74
2020-01-13,QN10,0.0,13958,27917.92
2020-01-14,QN10,0.0,8891,17783.76
2020-01-15,QN10,0.0,13807,27615.65
2020-01-16,QN10,2.0,4457,4234.45
2020-01-17,QN10,2.0,4658,4425.91
2020-01-18,QN10,0.0,11884,23769.57
2020-01-19,QN10,2.0,4240,4028.89
2020-01-20,QN10,1.0,31176,43647.58
2020-01-21,QN10,0.0,7459,14919.38
2020-01-22,QN10,0.0,13317,26634.58
2020-01-23,QN10,1.0,24151,33812.11
2020-01-24,QN10,0.0,11283,22567.79
2020-01-25,QN10,0.0,5594,11189.32
2020-01-26,QN10,0.0,14653,29306.55
2020-01-27,QN10,0.0,13031,26062.91
2020-01-28,QN10,0.0,9723,19447.23
2020-01-29,QN10,1.0,27041,37858.57
2020-01-30,QN10,0.0,6035,12070.86
2020-01-31,QN10,0.0,4549,9099.25
2020-01-01,QN99,0.0,28393,56787.06
2020-01-02,QN99,0.0,11054,22109.2
2020-01-03,QN99,0.0,10530,21061.8
2020-01-04,QN99,0.0,11413,22827.38
2020-01-05,QN99,0.0,5651,11302.83
2020-01-06,QN99,2.0,8154,7746.66
2020-01-07,QN99,2.0,8704,8269.09
2020-01-08,QN99,0.0,7863,15726.47
2020-01-09,QN99,2.0,8345,7928.16
2020-01-10,QN99,1.0,64276,89986.51
2020-01-11,QN99,0.0,12503,25006.64
2020-01-12,QN99,1.0,56418,78986.06
2020-01-13,QN99,0.0,15268,30537.49
2020-01-14,QN99,0.0,26172,52345.08
2020-01-15,QN99,1.0,53604,75046.9
2020-01-16,QN99,2.0,8236,7824.73
2020-01-17,QN99,1.0,49315,69041.6
2020-01-18,QN99,0.0,18962,37924.4
2020-01-19,QN99,0.0,13897,27794.92
2020-01-20,QN99,2.0,8479,8055.61
2020-01-21,QN99,0.0,23990,47980.53
2020-01-22,QN99,0.0,17451,34903.01
2020-01-23,QN99,0.0,19743,39486.97
2020-01-24,QN99,0.0,19957,39914.37
2020-01-25,QN99,1.0,53648,75107.33
2020-01-26,QN99,0.0,23680,47361.99
2020-01-27,QN99,0.0,5491,10983.71
2020-01-28,QN99,0.0,9758,19517.49
2020-01-29,QN99,0.0,5359,10718.66
2020-01-30,QN99,0.0,13790,27580.02
2020-01-31,QN99,0.0,8942,17885.38
2020-01-01,BX10,0.0,10096,20192.28
2020-01-02,BX10,2.0,8334,7918.16
2020-01-03,BX10,2.0,8717,8281.8
2020-01-04,BX10,1.0,52053,72875.23
2020-01-05,BX10,0.0,6216,12433.98
2020-01-06,BX10,2.0,8738,8301.59
2020-01-07,BX10,2.0,8248,7836.18
2020-01-08,BX10,1.0,45024,63034.35
2020-01-09,BX10,0.0,24689,49378.92
2020-01-10,BX10,0.0,5676,11353.49
2020-01-11,BX10,0.0,20088,40176.63
2020-01-12,BX10,1.0,50463,70648.54
2020-01-13,BX10,0.0,20093,40187.45
2020-01-14,BX10,0.0,15560,31121.61
2020-01-15,BX10,1.0,51070,71498.97
2020-01-16,BX10,0.0,21024,42049.81
2020-01-17,BX10,0.0,21537,43074.04
2020-01-18,BX10,1.0,44311,62036.0
2020-01-19,BX10,2.0,8665,8232.46
2020-01-20,BX10,0.0,21539,43078.53
2020-01-21,BX10,0.0,7926,15852.14
2020-01-22,BX10,2.0,8491,8066.84
2020-01-23,BX10,0.0,10010,20020.18
2020-01-24,BX10,0.0,25737,51474.84
2020-01-25,BX10,1.0,45320,63448.5
2020-01-26,BX10,0.0,10991,21983.8
2020-01-27,BX10,2.0,8172,7764.23
2020-01-28,BX10,0.0,21492,42984.83
2020-01-29,BX10,0.0,11536,23073.2
2020-01-30,BX10,0.0,13223,26447.4
2020-01-31,BX10,1.0,52603,73644.33
2020-01-01,BX99,1.0,11383,15936.81
2020-01-02,BX99,0.0,4745,9491.62
2020-01-03,BX99,2.0,5352,5084.47
2020-01-04,BX99,1.0,11130,15582.26
2020-01-05,BX99,0.0,5981,11962.57
2020-01-06,BX99,0.0,1096,2193.86
2020-01-07,BX99,0.0,2313,4626.48
2020-01-08,BX99,1.0,10492,14689.91
2020-01-09,BX99,0.0,1434,2869.78
